Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
9346,0.88,Ideal,I,SI1,63.2,56.0,6.04,6.09,3.83,3264
13807,0.7,Ideal,E,VS2,61.0,56.0,5.74,5.78,3.52,3504
9562,1.03,Ideal,G,SI2,62.1,57.0,6.44,6.42,3.99,4470
16757,1.07,Premium,I,SI1,60.7,61.0,6.6,6.55,3.99,4314
4216,0.3,Ideal,F,VVS1,62.6,55.0,4.28,4.31,2.69,814
12188,1.03,Premium,G,VS2,58.9,59.0,6.65,6.59,3.9,6229
2529,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,593
17003,0.31,Premium,G,VS1,61.2,59.0,4.35,4.37,2.67,625
7854,0.35,Good,E,SI2,64.0,55.0,4.45,4.49,2.86,454
4226,0.3,Very Good,H,SI2,63.2,55.0,4.29,4.26,2.7,485
691,1.03,Ideal,F,VS1,60.7,56.0,6.6,6.54,3.99,7429
18619,0.51,Ideal,G,VVS2,62.9,57.0,5.12,5.06,3.2,1842
820,2.1,Very Good,J,VS2,61.3,59.0,8.21,8.27,5.05,14229
13892,1.01,Premium,D,VS2,59.2,56.0,6.48,6.43,3.82,6108
13596,0.34,Ideal,H,VS2,62.2,56.0,4.53,4.48,2.8,689
2244,1.72,Good,F,SI1,63.2,61.0,7.57,7.62,4.8,13499
2972,0.39,Very Good,G,VVS2,60.7,61.0,4.7,4.73,2.86,958
15465,0.42,Very Good,H,VVS1,62.2,56.0,4.78,4.81,2.98,1193
24887,0.36,Ideal,I,VS2,61.8,55.0,4.58,4.61,2.84,505
12503,1.01,Good,F,SI2,63.1,58.0,6.34,6.38,4.01,4004
24475,0.3,Very Good,I,SI1,61.6,62.0,4.27,4.3,2.64,394
24955,0.39,Ideal,G,IF,61.7,55.0,4.68,4.72,2.9,1154
21935,1.0,Good,H,VS1,60.1,62.0,6.38,6.47,3.86,5743
15058,0.9,Good,G,SI1,64.2,58.0,6.01,6.04,3.87,3307
180,1.63,Ideal,I,SI1,61.3,56.0,7.64,7.56,4.66,9694
13544,1.02,Premium,G,VS2,61.5,59.0,6.4,6.45,3.95,5250
20184,0.34,Ideal,E,VS2,61.2,56.0,4.51,4.54,2.77,702
25944,1.2,Premium,J,SI1,61.5,59.0,6.84,6.81,4.2,4657
19000,0.93,Ideal,E,SI1,62.2,55.0,6.24,6.27,3.89,4374
10184,1.13,Premium,F,IF,59.8,60.0,6.82,6.76,4.06,12549
25855,0.51,Ideal,G,VS1,61.9,56.0,5.11,5.14,3.17,1668
15370,0.51,Good,G,VVS2,63.1,58.0,5.07,5.11,3.21,1875
10475,0.7,Fair,F,I1,66.5,62.0,5.54,5.49,3.67,992
4368,1.03,Ideal,H,VS1,61.5,57.0,6.49,6.45,3.98,4874
12823,1.5,Ideal,H,SI1,62.0,55.0,7.29,7.34,4.54,10989
1853,0.33,Ideal,D,VS2,,55.0,4.47,4.5,2.73,781
19702,1.5,Very Good,E,VS1,59.5,61.0,7.43,7.46,4.43,16988
14937,0.51,Ideal,H,VS2,61.4,56.0,5.14,5.19,3.17,1375
9493,1.09,Ideal,J,VS2,62.0,54.0,6.64,6.61,4.11,4361
10323,1.53,Premium,E,SI1,60.8,60.0,7.51,7.43,4.54,12499
21391,0.5,Ideal,I,VS2,61.6,54.0,5.11,5.14,3.16,1220
17439,0.3,Very Good,F,VS2,62.9,57.0,4.27,4.29,2.69,605
8696,2.06,Premium,I,SI2,61.0,61.0,8.18,8.1,5.02,13912
21267,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104
2051,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9532
24507,0.33,Ideal,D,VS1,61.0,56.0,4.47,4.45,2.72,1077
12707,0.38,Ideal,H,VVS1,61.2,57.0,4.65,4.67,2.85,903
25324,2.01,Ideal,F,SI2,62.2,56.0,8.05,8.08,5.02,17078
6399,0.29,Good,E,VVS2,62.7,62.0,4.19,4.23,2.64,617
5052,1.16,Premium,G,SI2,62.6,58.0,6.72,6.66,4.19,4969
549,0.35,Ideal,F,SI1,62.4,55.0,4.55,4.52,2.83,748
22796,0.41,Premium,F,VVS2,62.4,58.0,4.7,4.76,2.95,1115
3507,0.74,Ideal,G,VS2,62.3,55.0,5.8,5.83,3.62,2877
5626,0.4,Very Good,F,VS1,61.5,59.0,4.71,4.76,2.91,982
20215,1.18,Ideal,G,VS2,62.7,55.0,6.77,6.74,4.23,8564
25251,0.38,Very Good,D,SI2,62.1,55.0,4.62,4.65,2.88,633
11722,0.79,Very Good,H,SI2,63.2,55.0,5.93,5.9,3.74,2348
24112,1.27,Premium,H,VS2,60.0,61.0,7.03,6.99,4.26,7503
26172,2.28,Good,J,SI1,63.7,55.0,8.28,8.35,5.3,14220
15660,1.23,Ideal,D,VVS1,62.4,57.0,6.88,6.83,4.28,16253
20750,0.7,Very Good,F,SI1,62.3,58.0,5.62,5.78,3.55,2161
26782,0.3,Very Good,D,SI2,63.0,55.0,4.25,4.26,2.68,447
13103,0.5,Very Good,D,SI1,62.8,61.0,5.04,5.08,3.18,1395
10002,0.54,Ideal,I,VS1,61.9,54.0,5.24,5.29,3.26,1216
14773,0.36,Premium,E,VS2,59.3,59.0,4.68,4.6,2.75,1013
21503,0.5,Good,E,SI1,64.2,59.0,5.03,4.97,3.21,1090
10257,0.35,Premium,I,VS1,61.8,58.0,4.53,4.5,2.79,709
22811,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
4611,0.9,Very Good,I,VS2,58.4,62.0,6.29,6.35,3.69,3334
20892,1.01,Premium,I,SI1,62.7,60.0,6.36,6.27,3.96,2885
20903,0.3,Ideal,F,VS1,61.5,55.0,4.31,4.34,2.66,612
7985,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1985
15637,0.64,Ideal,G,IF,61.7,58.0,5.52,5.56,3.42,2960
3695,0.4,Very Good,F,SI1,62.8,59.0,4.71,4.72,2.96,737
10624,0.33,Premium,E,VS1,61.5,59.0,4.42,4.46,2.73,781
22967,1.31,Very Good,G,VVS2,62.2,59.0,6.91,6.98,4.32,11108
5342,0.9,Premium,G,VS2,60.8,56.0,6.19,6.14,3.75,4137
23404,0.37,Premium,E,SI2,59.5,61.0,4.7,4.68,2.79,666
25313,1.09,Ideal,D,SI1,61.3,55.9,6.61,6.65,4.06,6532
12274,1.02,Ideal,F,VS2,61.0,56.0,6.55,6.62,4.02,6393
9223,1.28,Premium,H,SI1,62.0,62.0,6.93,6.87,4.28,6595
1471,1.01,Good,D,SI2,63.6,61.0,6.35,6.33,4.03,3959
4627,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2592
18473,1.0,Good,F,VS2,63.1,56.0,6.27,6.31,3.97,5420
19530,1.5,Good,J,SI2,63.6,57.0,7.3,7.23,4.62,6750
13117,1.07,Ideal,G,VS1,62.0,56.0,6.58,6.52,4.06,7198
14385,2.0,Ideal,H,SI2,61.5,57.0,8.04,8.0,4.93,12587
16119,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
9167,1.02,Ideal,E,VS1,60.1,57.0,6.52,6.59,3.94,8096
2755,0.7,Ideal,E,SI1,61.9,56.0,5.7,5.73,3.54,3330
19871,1.25,Premium,J,VS1,60.9,59.0,6.9,6.92,4.21,5156
19319,0.25,Premium,E,VVS1,60.7,60.0,4.11,4.09,2.49,740
19100,0.53,Ideal,F,VS1,61.6,55.0,5.21,5.24,3.22,1619
21764,0.3,Ideal,G,VVS2,61.5,55.0,4.3,4.32,2.65,684
25405,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3091
1028,0.62,Premium,F,VS1,60.1,58.0,5.56,5.48,3.32,1942
4576,0.32,Ideal,H,IF,61.6,54.0,4.41,4.49,2.74,814
24392,0.35,Ideal,D,SI2,62.4,55.0,4.53,4.54,2.83,522
15153,1.21,Very Good,D,VS2,62.6,59.0,6.72,6.79,4.23,8969
18723,1.33,Ideal,H,VS1,59.3,57.0,7.22,7.18,4.27,8714
3129,0.31,Premium,H,VS1,61.5,61.0,4.34,4.31,2.66,698
15013,0.71,Very Good,F,SI2,60.5,62.0,5.75,5.79,3.49,2138
2745,0.3,Ideal,H,VVS1,63.0,54.0,4.3,4.27,2.7,878
4022,0.31,Very Good,J,SI1,62.7,59.0,4.29,4.32,2.7,363
3751,1.37,Ideal,G,VS1,61.1,55.0,7.2,7.16,4.39,11009
26774,0.4,Ideal,E,VVS2,62.6,54.0,4.71,4.74,2.96,1106
8854,1.1,Ideal,H,SI2,62.6,56.0,6.65,6.57,4.14,4620
1974,0.43,Ideal,I,VVS2,60.9,57.0,4.85,4.9,2.97,929
14110,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,4081
13467,1.1,Ideal,E,I1,61.9,56.0,6.59,6.63,4.09,3872
7212,0.39,Ideal,F,SI1,62.5,55.0,4.68,4.63,2.91,921
12901,0.71,Ideal,J,VS2,62.4,54.0,5.72,5.76,3.58,1899
9692,0.4,Ideal,E,VS1,62.0,54.0,4.74,4.77,2.95,1053
10417,0.25,Ideal,G,VVS1,61.7,56.0,4.05,4.07,2.51,582
5322,1.2,Premium,F,SI2,62.7,60.0,6.73,6.67,4.21,4274
19606,0.81,Very Good,H,VS1,63.6,57.0,5.87,5.9,3.74,3104
16975,0.42,Ideal,H,IF,61.9,56.0,4.79,4.81,2.97,1216
26253,0.4,Premium,F,VS2,61.6,58.0,4.8,4.75,2.94,1080
24551,2.18,Very Good,E,I1,62.0,60.0,8.25,8.33,5.14,10340
3280,1.0,Good,F,VS2,61.1,61.0,6.38,6.45,3.92,6841
5758,0.54,Very Good,F,VS1,60.0,59.0,5.26,5.32,3.17,1653
19863,0.98,Premium,F,SI2,61.8,58.0,6.37,6.32,3.92,4308
4555,1.51,Fair,I,SI1,68.3,57.0,6.95,6.87,4.72,8355
4452,1.06,Ideal,H,SI2,60.6,59.0,6.63,6.6,4.01,4267
13509,0.7,Very Good,E,VVS2,59.2,61.0,5.79,5.84,3.44,3154
15500,0.4,Ideal,F,VS1,61.1,56.0,4.78,4.75,2.91,1050
312,0.57,Ideal,F,VVS1,62.5,56.0,5.27,5.32,3.31,2682
19235,0.3,Premium,D,VS2,62.9,61.0,4.29,4.27,2.69,911
24214,1.75,Very Good,D,SI1,61.4,60.0,7.76,7.8,4.78,15544
22028,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
20232,0.9,Very Good,F,SI2,63.0,56.0,6.09,6.16,3.86,3368
20388,0.71,Premium,E,VVS1,61.8,56.0,5.71,5.68,3.52,3936
12851,1.12,Ideal,F,VS1,62.1,54.0,6.66,6.73,4.16,9030
21624,0.32,Ideal,I,VS1,60.9,56.0,4.46,4.44,2.71,648
8856,1.21,Premium,D,VVS2,61.1,59.0,6.9,6.89,4.21,14841
19919,1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21,5366
11650,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,8038
5762,0.8,Ideal,F,VS2,60.9,57.0,5.98,6.04,3.66,4043
19951,1.01,Ideal,I,I1,61.6,56.0,6.45,6.43,3.97,2416
19573,1.52,Fair,F,SI2,56.3,64.0,7.68,7.62,4.31,8938
3368,0.36,Ideal,D,VVS2,62.0,54.0,4.57,4.63,2.85,1033
12705,0.4,Ideal,J,SI1,61.6,56.0,4.72,4.77,2.93,612
17600,0.31,Premium,I,VVS2,62.1,58.0,4.33,4.37,2.7,544
5318,0.31,Ideal,D,VS1,62.1,57.0,4.32,4.35,2.69,683
20192,1.34,Very Good,J,SI2,62.3,61.0,6.97,7.05,4.37,5787
25758,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4137
13495,0.5,Premium,F,VS1,60.6,59.0,5.19,5.14,3.13,1764
299,0.31,Very Good,E,SI1,63.2,59.0,4.33,4.28,2.72,698
10912,0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483
22499,1.5,Very Good,J,VVS1,62.3,62.0,7.16,7.23,4.48,8415
15567,2.01,Ideal,I,SI1,64.8,62.0,7.92,7.82,5.1,16287
23310,1.03,Ideal,H,SI1,61.0,55.0,6.56,6.59,4.01,4759
14065,0.31,Ideal,D,VS2,60.7,56.0,4.35,4.38,2.65,734
11837,0.55,Premium,D,SI1,60.7,58.0,5.3,5.24,3.2,1819
13846,0.79,Ideal,I,VS1,62.2,57.0,5.89,5.94,3.68,2958
5438,0.38,Premium,H,VS2,61.8,58.0,4.63,4.66,2.87,700
5385,0.3,Very Good,H,SI1,63.1,56.0,4.29,4.27,2.7,554
11604,0.5,Premium,F,VS2,61.1,60.0,5.12,5.1,3.12,1654
17673,0.7,Very Good,G,SI1,63.5,56.0,5.64,5.7,3.6,2293
26623,1.0,Very Good,F,SI2,62.9,59.0,6.3,6.39,3.99,4081
1211,0.72,Ideal,E,SI1,61.3,56.0,5.77,5.81,3.55,2731
16588,1.5,Premium,D,SI2,58.7,57.0,7.48,7.42,4.37,9173
21226,0.32,Very Good,G,VS2,62.0,59.0,4.37,4.41,2.72,561
21828,1.26,Ideal,E,VVS2,61.1,57.0,7.0,6.98,4.27,14429
24697,0.4,Ideal,G,VVS1,,56.0,4.79,4.75,2.92,1200
17546,1.14,Very Good,E,IF,,57.0,6.63,6.71,4.22,12647
7734,0.53,Ideal,E,VS2,62.5,57.0,5.16,5.18,3.23,1607
19575,0.92,Very Good,J,SI1,62.6,58.0,6.18,6.22,3.88,3170
12277,0.6,Very Good,F,SI1,60.3,59.0,5.42,5.5,3.29,1670
17230,1.51,Very Good,G,VS1,59.5,59.0,7.41,7.45,4.42,14028
26684,0.3,Very Good,J,VS1,63.4,55.0,4.3,4.25,2.71,506
21520,0.91,Good,F,SI1,64.4,60.0,6.05,6.1,3.91,3994
17855,0.56,Ideal,E,SI1,61.6,55.0,5.31,5.33,3.28,1649
22722,0.28,Very Good,H,VVS2,62.7,54.0,4.16,4.19,2.61,522
24450,0.55,Premium,H,VS2,59.9,61.0,5.31,5.28,3.17,1270
7679,0.31,Ideal,I,VS2,62.3,54.0,4.37,4.4,2.73,452
22164,1.2,Ideal,I,SI1,60.1,56.0,6.9,6.84,4.13,5578
3080,1.39,Ideal,E,VS2,60.8,57.0,7.24,7.21,4.39,11726
23996,0.5,Ideal,D,VS1,61.1,56.0,5.12,5.23,3.16,1922
9070,0.41,Ideal,D,SI2,62.6,55.0,4.76,4.8,2.99,683
8783,0.9,Fair,H,VS2,65.5,57.0,6.05,6.01,3.95,3226
24953,2.55,Premium,I,VS1,61.8,62.0,8.7,8.65,5.36,18766
6894,0.47,Very Good,E,VS1,61.8,58.0,4.97,5.03,3.09,1566
26079,0.9,Good,H,VS2,58.2,59.0,6.36,6.33,3.69,4685
11182,0.38,Ideal,E,VVS2,61.9,57.0,4.63,4.65,2.87,1100
12430,0.73,Premium,F,SI2,61.4,58.0,5.83,5.8,3.57,2197
8633,0.5,Very Good,F,VS1,62.0,58.0,5.08,5.11,3.16,1692
11066,1.1,Premium,H,SI1,60.4,60.0,6.72,6.68,4.05,5056
5920,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,435
20463,0.41,Very Good,G,VVS2,63.3,59.0,4.69,4.71,2.97,1051
24206,2.22,Good,I,SI1,57.8,58.0,8.58,8.54,4.95,17151
17654,1.59,Ideal,J,SI1,62.4,55.0,7.45,7.48,4.66,8176
13561,0.7,Good,F,VS2,62.6,61.0,5.56,5.62,3.5,2591
60,1.01,Premium,G,VVS2,61.7,59.0,6.44,6.37,3.95,7466
15540,0.91,Premium,H,VS2,62.5,59.0,6.19,6.09,3.84,4018
14933,1.2,Very Good,J,SI2,61.8,60.0,6.76,6.83,4.2,4580
18712,1.14,Premium,F,SI1,59.6,58.0,6.8,6.78,4.05,6033
19763,0.5,Premium,D,SI1,61.3,60.0,5.15,5.1,3.14,1279
23315,1.0,Ideal,F,SI2,62.4,57.0,6.37,6.42,3.99,5798
12061,0.73,Ideal,E,SI1,60.1,56.0,5.91,5.87,3.54,2661
2903,0.41,Very Good,D,VVS1,62.7,56.0,4.74,4.77,2.98,1349
8132,0.27,Good,E,VVS1,63.9,57.0,4.07,4.1,2.61,586
25329,1.1,Premium,H,SI2,60.9,57.0,6.67,6.62,4.05,4558
23219,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,969
11891,0.3,Ideal,I,VS1,62.2,53.9,4.29,4.33,2.68,486
17525,0.39,Ideal,G,IF,61.9,54.0,4.67,4.73,2.91,1101
8003,1.07,Good,G,SI1,63.1,59.0,6.45,6.49,4.08,4861
13365,1.07,Very Good,G,SI2,59.9,59.0,6.61,6.67,3.98,4201
15040,0.33,Ideal,G,VVS2,61.7,56.0,4.42,4.46,2.74,752
5245,0.36,Very Good,D,SI1,62.8,57.0,4.51,4.54,2.84,619
15434,1.0,Very Good,H,SI1,62.3,60.0,6.34,6.38,3.96,4702
24715,0.35,Ideal,E,VS2,61.7,55.0,4.54,4.57,2.81,767
18301,1.16,Very Good,I,SI1,62.9,58.0,6.64,6.69,4.19,4586
1847,1.01,Very Good,H,VS2,61.6,60.0,6.46,6.39,3.96,5204
5605,1.5,Very Good,E,VS2,61.0,55.0,7.38,7.45,4.52,13963
11093,1.01,Premium,F,SI2,62.2,59.0,6.41,6.38,3.98,5096
9460,0.49,Premium,G,VS2,59.8,59.0,5.16,5.14,3.08,1240
7533,0.31,Very Good,G,VVS2,60.0,62.0,4.4,4.44,2.65,707
1276,2.22,Very Good,I,SI2,63.2,57.0,8.28,8.23,5.22,16547
12433,1.61,Very Good,I,SI2,60.9,63.0,7.54,7.5,4.58,7775
17266,0.4,Premium,D,SI1,60.9,60.0,4.78,4.74,2.9,884
4955,0.81,Ideal,G,SI2,62.2,57.0,5.96,6.0,3.72,2894
10610,0.34,Very Good,F,SI2,60.0,62.0,4.51,4.55,2.72,447
14295,0.4,Premium,H,VVS2,60.6,60.0,4.79,4.75,2.89,1125
917,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,1926
6311,1.06,Very Good,G,VS1,60.5,56.0,6.65,6.6,4.01,6707
6299,0.38,Premium,E,VS2,61.8,58.0,4.64,4.61,2.86,1112
7840,1.01,Premium,H,VS2,,62.0,6.45,6.37,3.97,4559
12554,0.32,Ideal,J,IF,62.2,55.0,4.44,4.4,2.75,684
18397,0.3,Premium,I,VVS1,62.2,58.0,4.28,4.31,2.67,552
17079,0.81,Ideal,H,SI1,62.1,54.0,6.0,6.02,3.73,2435
15723,1.11,Ideal,I,VS1,61.0,57.0,6.68,6.72,4.09,6077
15659,0.52,Ideal,E,SI2,61.9,56.0,5.17,5.19,3.2,1299
15290,1.02,Ideal,D,VVS2,62.0,56.0,6.48,6.43,4.0,11167
22222,0.32,Ideal,F,SI1,61.3,55.0,4.44,4.47,2.73,491
12512,0.57,Very Good,J,VS1,62.9,57.0,5.25,5.28,3.31,1270
26404,0.32,Premium,I,SI2,60.0,58.0,4.48,4.45,2.68,530
9826,1.02,Premium,F,SI2,60.4,60.0,6.53,6.49,3.93,4238
24105,0.8,Very Good,F,SI2,61.5,56.0,5.93,5.98,3.66,2652
563,0.9,Ideal,I,SI2,62.0,56.0,6.2,6.16,3.83,2948
14856,0.91,Very Good,I,VVS2,63.5,59.0,6.1,6.06,3.86,3618
20721,1.02,Very Good,E,SI1,63.2,60.0,6.33,6.42,4.03,5456
9419,1.5,Good,G,VS1,63.6,57.0,7.23,7.14,4.57,10036
6345,0.35,Ideal,E,VS2,62.0,55.0,4.52,4.54,2.81,767
16095,0.73,Premium,E,SI2,60.8,60.0,5.87,5.78,3.54,2409
26928,0.42,Ideal,G,VS1,62.0,55.0,4.83,4.78,2.98,984
4343,0.34,Very Good,E,SI1,63.0,55.0,4.42,4.47,2.8,596
26861,0.3,Ideal,E,VS2,61.4,56.0,4.32,4.34,2.66,795
12436,1.19,Ideal,F,VVS1,61.5,55.0,6.82,6.84,4.2,15005
49,0.73,Very Good,E,SI2,62.1,58.0,5.75,5.81,3.59,2395
7371,0.5,Very Good,I,VVS1,62.8,61.0,4.98,5.05,3.15,1448
13468,0.3,Premium,I,VVS1,61.1,59.0,4.33,4.31,2.64,709
23108,1.03,Premium,E,VS1,62.8,58.0,6.46,6.41,4.04,8629
22194,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5759
21974,1.5,Good,G,VS2,63.8,56.0,7.2,7.15,4.58,11508
9266,0.7,Premium,J,SI1,61.3,59.0,5.75,5.73,3.52,1827
8459,0.35,Ideal,D,VVS1,61.5,57.0,4.55,4.52,2.79,1247
26307,0.61,Premium,H,VS1,59.6,61.0,5.53,5.44,3.27,1793
9868,0.34,Ideal,I,IF,62.1,54.0,4.49,4.53,2.8,695
21706,0.72,Ideal,E,SI1,62.7,55.0,5.64,5.69,3.55,2886
5552,0.56,Ideal,I,VVS1,62.0,56.0,5.29,5.26,3.27,1698
4335,0.58,Very Good,G,SI1,63.5,56.0,5.34,5.28,3.37,1393
278,0.23,Very Good,F,VS1,59.8,57.0,4.04,4.06,2.42,402
22773,0.36,Very Good,G,VVS2,59.5,56.0,4.68,4.73,2.8,858
787,1.26,Premium,F,VS1,62.0,58.0,6.95,6.88,4.29,10669
26660,2.18,Premium,H,SI2,62.3,59.0,8.37,8.26,5.18,11579
13780,0.33,Ideal,H,VVS1,62.2,55.0,4.44,4.4,2.75,965
8579,0.7,Premium,J,SI1,,59.0,5.65,5.6,3.53,1844
10752,0.9,Good,F,VS2,65.0,58.0,6.03,6.06,3.93,4268
5586,0.31,Ideal,G,VS2,61.4,56.0,4.34,4.36,2.67,544
20095,1.04,Premium,E,SI2,60.1,58.0,6.65,6.56,3.97,3392
5292,1.03,Premium,D,SI2,62.3,58.0,6.5,6.4,4.03,3675
26207,1.21,Good,J,SI2,60.4,56.0,6.84,6.93,4.16,4559
9376,0.3,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67,554
20908,2.01,Premium,I,VS2,59.5,60.0,8.26,8.21,4.9,13003
24716,1.01,Premium,E,SI2,62.6,59.0,6.36,6.39,3.99,4666
6758,1.01,Ideal,G,VS2,61.9,58.0,6.37,6.43,3.96,6449
24748,0.5,Very Good,H,VS1,62.5,59.0,5.01,5.04,3.14,1429
15482,1.04,Ideal,E,VVS2,62.4,56.0,6.51,6.47,4.05,9897
15649,0.41,Ideal,D,VVS2,61.1,56.0,4.81,4.78,2.93,1181
21815,1.76,Fair,J,VS1,56.9,66.0,8.09,7.94,4.56,9314
12287,0.3,Premium,H,VVS2,60.8,60.0,4.29,4.33,2.62,605
24110,1.01,Premium,H,VS2,60.6,60.0,6.51,6.49,3.94,5260
7890,0.53,Ideal,G,IF,61.4,56.0,5.2,5.24,3.21,2247
3556,0.51,Premium,E,SI2,59.5,60.0,5.25,5.17,3.1,1294
956,1.11,Ideal,D,VS1,61.9,54.0,6.63,6.68,4.12,9870
22981,0.5,Ideal,D,VS1,61.6,57.0,5.09,5.13,3.15,1923
6181,0.9,Premium,J,VVS1,62.0,58.0,6.19,6.11,3.81,3617
4311,0.97,Premium,F,SI1,59.9,59.0,6.39,6.36,3.82,4726
5713,0.31,Very Good,E,VS2,,56.0,4.29,4.33,2.71,680
4056,0.71,Very Good,D,SI2,59.6,63.0,5.8,5.71,3.44,1758
24620,0.91,Fair,E,SI2,64.5,60.0,6.04,5.96,3.87,3119
8358,1.58,Premium,G,VS1,62.1,59.0,7.43,7.46,4.62,12530
18860,0.81,Premium,G,VS2,62.0,58.0,5.95,5.92,3.68,2994
4123,0.34,Very Good,G,VS2,61.2,62.0,4.44,4.48,2.73,596
13987,0.5,Good,D,SI1,63.9,56.0,5.02,4.93,3.18,1257
13645,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,5000
6814,0.38,Ideal,E,SI1,61.4,57.0,4.67,4.64,2.86,838
4503,0.36,Ideal,E,VS2,60.7,56.0,4.63,4.65,2.82,738
16573,0.57,Ideal,D,VS2,61.7,56.0,5.3,5.37,3.29,2099
1829,1.64,Premium,G,VS2,62.4,58.0,7.49,7.52,4.68,14201
8912,0.77,Ideal,D,SI2,60.6,56.0,5.9,5.95,3.59,2973
4039,0.73,Very Good,F,SI1,61.7,60.0,5.79,5.82,3.58,2771
9264,0.71,Ideal,H,SI2,61.5,56.0,5.71,5.74,3.52,2122
2772,1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96,4416
18410,0.32,Ideal,D,VVS1,61.8,56.0,4.4,4.37,2.71,973
10219,1.01,Premium,D,IF,61.6,56.0,6.46,6.43,3.97,16234
22459,1.3,Premium,J,SI1,61.8,59.0,6.99,6.95,4.31,5438
2770,1.51,Very Good,H,VVS2,63.1,59.0,7.28,7.26,4.59,11934
20322,0.51,Premium,F,SI2,62.8,60.0,5.1,5.03,3.18,1036
61,0.51,Ideal,F,VVS2,62.6,57.0,5.13,5.1,3.2,2203
15553,0.51,Premium,G,VS2,62.9,58.0,5.11,5.06,3.2,1546
17005,0.9,Good,G,SI1,65.2,58.0,6.0,6.06,3.93,3669
23153,1.06,Premium,D,VS2,62.3,59.0,6.52,6.48,4.05,7679
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
26126,0.61,Very Good,H,VS2,63.3,57.5,5.38,5.4,3.41,1590
9423,0.31,Premium,G,SI2,62.3,57.0,4.37,4.33,2.71,523
20122,0.3,Ideal,E,VS2,,56.0,4.28,4.32,2.68,658
3165,0.77,Premium,H,SI1,60.9,60.0,5.89,5.87,3.58,2457
437,1.07,Very Good,D,SI1,61.8,61.0,6.54,6.57,4.05,5767
19168,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,13068
18506,1.08,Ideal,E,VVS1,61.5,58.0,6.57,6.64,4.06,13994
20740,1.02,Ideal,G,SI2,61.4,56.0,6.52,6.47,3.99,4255
26255,1.01,Very Good,H,SI2,58.8,58.0,6.57,6.62,3.88,4166
15015,0.52,Ideal,D,VS2,61.3,56.0,5.15,5.2,3.17,1822
14926,0.91,Fair,J,SI1,66.3,56.0,5.92,5.99,3.95,2390
20500,1.5,Good,G,VS2,59.0,58.0,7.41,7.45,4.38,11294
3840,0.82,Ideal,G,VS1,61.9,54.0,5.99,6.03,3.72,3880
4183,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1960
15501,1.51,Ideal,G,VVS2,60.5,56.0,7.42,7.45,4.5,15164
12051,0.33,Ideal,H,SI2,61.4,56.0,4.85,4.79,2.95,554
9660,0.3,Ideal,E,VS2,61.5,56.0,4.29,4.33,2.65,658
13778,0.9,Premium,H,VS2,62.7,59.0,6.15,6.1,3.84,4082
24529,0.31,Ideal,E,VVS2,62.0,54.0,4.38,4.39,2.72,864
1717,1.02,Premium,H,SI2,62.5,54.0,6.44,6.4,4.01,4284
22379,1.01,Good,E,VS1,63.4,58.0,6.36,6.38,4.04,7234
8645,0.41,Premium,F,VVS2,60.1,59.0,4.82,4.79,2.89,1192
13876,0.33,Premium,H,VS1,61.9,58.0,4.45,4.43,2.75,743
15280,0.3,Premium,D,VS2,62.0,58.0,4.32,4.29,2.67,911
13358,1.26,Ideal,H,SI1,61.0,56.0,7.0,7.04,4.28,6715
7621,0.7,Ideal,G,SI2,61.3,58.0,5.67,5.69,3.48,2234
2406,1.01,Ideal,H,VS2,60.6,57.0,6.54,6.49,3.95,5317
24250,0.61,Ideal,J,SI1,62.0,55.0,5.45,5.48,3.39,1143
4747,0.55,Good,H,SI1,63.6,55.0,5.18,5.23,3.31,1175
3513,0.21,Premium,D,VS2,58.3,59.0,3.96,3.93,2.3,386
20860,0.56,Ideal,F,VS2,62.3,55.0,5.28,5.32,3.3,1608
